n_qubits,depth,gate_count,two_qubit_ratio,two_qubit_gates,fidelity,robust_fidelity,total_error_rate,classical_shadow_expr,entropy_expressibility,angle_entropy,entropy,concentration,state_exploration,entanglement_potential,circuit_complexity,quantum_volume,performance_per_complexity,shot_efficiency,expressibility_ratio,complexity_per_qubit,performance_score
127,4,0,0.500000,0,0.000000,0.000000,1.000000,17.101464,0.349194,0.349194,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.020419,0.000000,0.000000
5,2,0,0.300000,0,0.884046,0.990954,0.115954,30.204090,0.348178,0.348178,0,0,0.000000,0.600000,0,4,990953.947368,990.953947,0.011528,0.000000,0.345029
5,2,0,0.300000,0,0.884046,0.990954,0.115954,30.204090,0.348178,0.348178,0,0,0.000000,0.600000,0,4,990953.947368,990.953947,0.011528,0.000000,0.345029
7,4,0,0.100000,0,0.888158,0.991776,0.111842,37.962046,0.346844,0.346844,0,0,0.000000,0.400000,0,16,991776.315789,991.776316,0.009137,0.000000,0.343992
7,4,0,0.100000,0,0.888158,0.991776,0.111842,37.962046,0.346844,0.346844,0,0,0.000000,0.400000,0,16,991776.315789,991.776316,0.009137,0.000000,0.343992
127,4,0,0.300000,0,0.000000,0.000000,1.000000,17.024766,0.343287,0.343287,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.020164,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,17.024766,0.343287,0.343287,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.020164,0.000000,0.000000
5,4,0,0.100000,0,0.884046,0.990954,0.115954,30.526686,0.342142,0.342142,0,0,0.000000,0.400000,0,16,990953.947368,990.953947,0.011208,0.000000,0.339047
5,4,0,0.100000,0,0.884046,0.990954,0.115954,30.526686,0.342142,0.342142,0,0,0.000000,0.400000,0,16,990953.947368,990.953947,0.011208,0.000000,0.339047
5,4,0,0.100000,0,0.883224,0.992599,0.116776,30.526055,0.339990,0.339990,0,0,0.000000,0.400000,0,16,992598.684211,992.598684,0.011138,0.000000,0.337474
5,4,0,0.100000,0,0.883224,0.992599,0.116776,30.526055,0.339990,0.339990,0,0,0.000000,0.400000,0,16,992598.684211,992.598684,0.011138,0.000000,0.337474
10,2,0,0.500000,0,0.814967,0.981086,0.185033,46.391011,0.339061,0.339061,0,0,0.000000,1.000000,0,4,981085.526316,981.085526,0.007309,0.000000,0.332648
10,2,0,0.500000,0,0.814967,0.981086,0.185033,46.391011,0.339061,0.339061,0,0,0.000000,1.000000,0,4,981085.526316,981.085526,0.007309,0.000000,0.332648
127,4,0,0.500000,0,0.000000,0.000000,1.000000,18.112564,0.338249,0.338249,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.018675,0.000000,0.000000
127,4,0,0.500000,0,0.000000,0.000000,1.000000,18.112564,0.338249,0.338249,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.018675,0.000000,0.000000
5,3,0,0.100000,0,0.884868,0.993421,0.115132,30.510061,0.338234,0.338234,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.011086,0.000000,0.336008
5,3,0,0.100000,0,0.884868,0.993421,0.115132,30.510061,0.338234,0.338234,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.011086,0.000000,0.336008
5,4,0,0.500000,0,0.886513,0.993421,0.113487,30.416123,0.336714,0.336714,0,0,0.000000,2.000000,0,16,993421.052632,993.421053,0.011070,0.000000,0.334499
5,4,0,0.500000,0,0.886513,0.993421,0.113487,30.416123,0.336714,0.336714,0,0,0.000000,2.000000,0,16,993421.052632,993.421053,0.011070,0.000000,0.334499
7,1,0,0.300000,0,0.891447,0.990132,0.108553,38.443188,0.334509,0.334509,0,0,0.000000,0.300000,0,1,990131.578947,990.131579,0.008701,0.000000,0.331207
7,1,0,0.300000,0,0.891447,0.990132,0.108553,38.443188,0.334509,0.334509,0,0,0.000000,0.300000,0,1,990131.578947,990.131579,0.008701,0.000000,0.331207
5,1,0,0.500000,0,0.892270,0.991776,0.107730,30.938155,0.332671,0.332671,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.010753,0.000000,0.329936
5,1,0,0.500000,0,0.892270,0.991776,0.107730,30.938155,0.332671,0.332671,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.010753,0.000000,0.329936
10,1,0,0.100000,0,0.868421,0.988487,0.131579,47.072175,0.331509,0.331509,0,0,0.000000,0.100000,0,1,988486.842105,988.486842,0.007043,0.000000,0.327692
10,1,0,0.100000,0,0.868421,0.988487,0.131579,47.072175,0.331509,0.331509,0,0,0.000000,0.100000,0,1,988486.842105,988.486842,0.007043,0.000000,0.327692
7,2,0,0.500000,0,0.872533,0.990132,0.127467,37.745315,0.327909,0.327909,0,0,0.000000,1.000000,0,4,990131.578947,990.131579,0.008687,0.000000,0.324673
7,2,0,0.500000,0,0.872533,0.990132,0.127467,37.745315,0.327909,0.327909,0,0,0.000000,1.000000,0,4,990131.578947,990.131579,0.008687,0.000000,0.324673
5,1,0,0.500000,0,0.897204,0.992599,0.102796,30.866971,0.326199,0.326199,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.010568,0.000000,0.323785
5,1,0,0.500000,0,0.897204,0.992599,0.102796,30.866971,0.326199,0.326199,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.010568,0.000000,0.323785
7,1,0,0.100000,0,0.898026,0.991776,0.101974,38.335892,0.324787,0.324787,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.008472,0.000000,0.322116
7,1,0,0.100000,0,0.898026,0.991776,0.101974,38.335892,0.324787,0.324787,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.008472,0.000000,0.322116
5,2,0,0.100000,0,0.903783,0.994243,0.096217,30.823583,0.324149,0.324149,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.010516,0.000000,0.322283
5,2,0,0.100000,0,0.903783,0.994243,0.096217,30.823583,0.324149,0.324149,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.010516,0.000000,0.322283
5,1,0,0.100000,0,0.889803,0.993421,0.110197,30.718303,0.323374,0.323374,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.010527,0.000000,0.321247
5,1,0,0.100000,0,0.889803,0.993421,0.110197,30.718303,0.323374,0.323374,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.010527,0.000000,0.321247
7,3,0,0.300000,0,0.887336,0.990132,0.112664,37.958298,0.319184,0.319184,0,0,0.000000,0.900000,0,9,990131.578947,990.131579,0.008409,0.000000,0.316034
7,3,0,0.300000,0,0.887336,0.990132,0.112664,37.958298,0.319184,0.319184,0,0,0.000000,0.900000,0,9,990131.578947,990.131579,0.008409,0.000000,0.316034
5,1,0,0.100000,0,0.907895,0.993421,0.092105,30.761387,0.318708,0.318708,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.010361,0.000000,0.316611
5,1,0,0.100000,0,0.907895,0.993421,0.092105,30.761387,0.318708,0.318708,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.010361,0.000000,0.316611
5,1,0,0.500000,0,0.886513,0.993421,0.113487,30.814559,0.318414,0.318414,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.010333,0.000000,0.316320
5,1,0,0.500000,0,0.886513,0.993421,0.113487,30.814559,0.318414,0.318414,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.010333,0.000000,0.316320
5,3,0,0.500000,0,0.859375,0.986842,0.140625,29.633263,0.317201,0.317201,0,0,0.000000,1.500000,0,9,986842.105263,986.842105,0.010704,0.000000,0.313027
5,3,0,0.500000,0,0.859375,0.986842,0.140625,29.633263,0.317201,0.317201,0,0,0.000000,1.500000,0,9,986842.105263,986.842105,0.010704,0.000000,0.313027
5,3,0,0.300000,0,0.888980,0.993421,0.111020,30.623781,0.316001,0.316001,0,0,0.000000,0.900000,0,9,993421.052632,993.421053,0.010319,0.000000,0.313922
5,3,0,0.300000,0,0.888980,0.993421,0.111020,30.623781,0.316001,0.316001,0,0,0.000000,0.900000,0,9,993421.052632,993.421053,0.010319,0.000000,0.313922
10,3,0,0.100000,0,0.874178,0.987664,0.125822,46.948569,0.315551,0.315551,0,0,0.000000,0.300000,0,9,987664.473684,987.664474,0.006721,0.000000,0.311658
10,3,0,0.100000,0,0.874178,0.987664,0.125822,46.948569,0.315551,0.315551,0,0,0.000000,0.300000,0,9,987664.473684,987.664474,0.006721,0.000000,0.311658
7,2,0,0.500000,0,0.866776,0.988487,0.133224,37.829086,0.313026,0.313026,0,0,0.000000,1.000000,0,4,988486.842105,988.486842,0.008275,0.000000,0.309422
7,2,0,0.500000,0,0.866776,0.988487,0.133224,37.829086,0.313026,0.313026,0,0,0.000000,1.000000,0,4,988486.842105,988.486842,0.008275,0.000000,0.309422
5,3,0,0.100000,0,0.876645,0.991776,0.123355,30.057849,0.312815,0.312815,0,0,0.000000,0.300000,0,9,991776.315789,991.776316,0.010407,0.000000,0.310243
5,3,0,0.100000,0,0.876645,0.991776,0.123355,30.057849,0.312815,0.312815,0,0,0.000000,0.300000,0,9,991776.315789,991.776316,0.010407,0.000000,0.310243
7,3,0,0.100000,0,0.863487,0.988487,0.136513,37.748101,0.312392,0.312392,0,0,0.000000,0.300000,0,9,988486.842105,988.486842,0.008276,0.000000,0.308796
7,3,0,0.100000,0,0.863487,0.988487,0.136513,37.748101,0.312392,0.312392,0,0,0.000000,0.300000,0,9,988486.842105,988.486842,0.008276,0.000000,0.308796
7,3,0,0.100000,0,0.879934,0.992599,0.120066,37.697949,0.312001,0.312001,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.008276,0.000000,0.309692
7,3,0,0.100000,0,0.879934,0.992599,0.120066,37.697949,0.312001,0.312001,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.008276,0.000000,0.309692
5,2,0,0.500000,0,0.883224,0.992599,0.116776,30.317597,0.310092,0.310092,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.010228,0.000000,0.307796
5,2,0,0.500000,0,0.883224,0.992599,0.116776,30.317597,0.310092,0.310092,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.010228,0.000000,0.307796
5,4,0,0.100000,0,0.886513,0.992599,0.113487,30.249395,0.309967,0.309967,0,0,0.000000,0.400000,0,16,992598.684211,992.598684,0.010247,0.000000,0.307673
5,4,0,0.100000,0,0.886513,0.992599,0.113487,30.249395,0.309967,0.309967,0,0,0.000000,0.400000,0,16,992598.684211,992.598684,0.010247,0.000000,0.307673
7,3,0,0.500000,0,0.870066,0.990954,0.129934,37.961259,0.307529,0.307529,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.008101,0.000000,0.304747
7,3,0,0.500000,0,0.870066,0.990954,0.129934,37.961259,0.307529,0.307529,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.008101,0.000000,0.304747
7,3,0,0.300000,0,0.878289,0.988487,0.121711,38.498470,0.303644,0.303644,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.007887,0.000000,0.300149
7,3,0,0.300000,0,0.878289,0.988487,0.121711,38.498470,0.303644,0.303644,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.007887,0.000000,0.300149
5,1,0,0.500000,0,0.893092,0.994243,0.106908,30.480171,0.301732,0.301732,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.009899,0.000000,0.299995
5,1,0,0.500000,0,0.893092,0.994243,0.106908,30.480171,0.301732,0.301732,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.009899,0.000000,0.299995
10,1,0,0.300000,0,0.866776,0.986842,0.133224,46.778211,0.299943,0.299943,0,0,0.000000,0.300000,0,1,986842.105263,986.842105,0.006412,0.000000,0.295996
10,1,0,0.300000,0,0.866776,0.986842,0.133224,46.778211,0.299943,0.299943,0,0,0.000000,0.300000,0,1,986842.105263,986.842105,0.006412,0.000000,0.295996
5,1,0,0.300000,0,0.914474,0.995066,0.085526,31.317245,0.299477,0.299477,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.009563,0.000000,0.298000
5,1,0,0.300000,0,0.914474,0.995066,0.085526,31.317245,0.299477,0.299477,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.009563,0.000000,0.298000
7,3,0,0.100000,0,0.900493,0.992599,0.099507,38.547105,0.295884,0.295884,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.007676,0.000000,0.293694
7,3,0,0.100000,0,0.900493,0.992599,0.099507,38.547105,0.295884,0.295884,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.007676,0.000000,0.293694
5,1,0,0.300000,0,0.902138,0.994243,0.097862,30.670653,0.292348,0.292348,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.009532,0.000000,0.290665
5,1,0,0.300000,0,0.902138,0.994243,0.097862,30.670653,0.292348,0.292348,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.009532,0.000000,0.290665
10,1,0,0.300000,0,0.887336,0.988487,0.112664,47.213654,0.291644,0.291644,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.006177,0.000000,0.288286
10,1,0,0.300000,0,0.887336,0.988487,0.112664,47.213654,0.291644,0.291644,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.006177,0.000000,0.288286
7,1,0,0.300000,0,0.884046,0.990954,0.115954,38.381856,0.290621,0.290621,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.007572,0.000000,0.287992
7,1,0,0.300000,0,0.884046,0.990954,0.115954,38.381856,0.290621,0.290621,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.007572,0.000000,0.287992
5,3,0,0.300000,0,0.870066,0.990954,0.129934,30.001785,0.288223,0.288223,0,0,0.000000,0.900000,0,9,990953.947368,990.953947,0.009607,0.000000,0.285616
5,3,0,0.300000,0,0.870066,0.990954,0.129934,30.001785,0.288223,0.288223,0,0,0.000000,0.900000,0,9,990953.947368,990.953947,0.009607,0.000000,0.285616
7,1,0,0.500000,0,0.873355,0.990132,0.126645,38.006853,0.287813,0.287813,0,0,0.000000,0.500000,0,1,990131.578947,990.131579,0.007573,0.000000,0.284972
7,1,0,0.500000,0,0.873355,0.990132,0.126645,38.006853,0.287813,0.287813,0,0,0.000000,0.500000,0,1,990131.578947,990.131579,0.007573,0.000000,0.284972
10,2,0,0.500000,0,0.850329,0.982730,0.149671,46.932416,0.285493,0.285493,0,0,0.000000,1.000000,0,4,982730.263158,982.730263,0.006083,0.000000,0.280563
10,2,0,0.500000,0,0.850329,0.982730,0.149671,46.932416,0.285493,0.285493,0,0,0.000000,1.000000,0,4,982730.263158,982.730263,0.006083,0.000000,0.280563
5,2,0,0.300000,0,0.900493,0.995888,0.099507,30.101720,0.285416,0.285416,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.009482,0.000000,0.284243
5,2,0,0.300000,0,0.900493,0.995888,0.099507,30.101720,0.285416,0.285416,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.009482,0.000000,0.284243
10,2,0,0.500000,0,0.833059,0.976974,0.166941,46.620457,0.281549,0.281549,0,0,0.000000,1.000000,0,4,976973.684211,976.973684,0.006039,0.000000,0.275066
10,2,0,0.500000,0,0.833059,0.976974,0.166941,46.620457,0.281549,0.281549,0,0,0.000000,1.000000,0,4,976973.684211,976.973684,0.006039,0.000000,0.275066
7,1,0,0.300000,0,0.899671,0.994243,0.100329,38.229250,0.280796,0.280796,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.007345,0.000000,0.279180
7,1,0,0.300000,0,0.899671,0.994243,0.100329,38.229250,0.280796,0.280796,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.007345,0.000000,0.279180
10,1,0,0.500000,0,0.878289,0.991776,0.121711,47.286893,0.280396,0.280396,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.005930,0.000000,0.278090
10,1,0,0.500000,0,0.878289,0.991776,0.121711,47.286893,0.280396,0.280396,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.005930,0.000000,0.278090
5,3,0,0.100000,0,0.902138,0.993421,0.097862,31.134917,0.279956,0.279956,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.008992,0.000000,0.278115
5,3,0,0.100000,0,0.902138,0.993421,0.097862,31.134917,0.279956,0.279956,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.008992,0.000000,0.278115
7,2,0,0.500000,0,0.853618,0.989309,0.146382,37.738522,0.278107,0.278107,0,0,0.000000,1.000000,0,4,989309.210526,989.309211,0.007369,0.000000,0.275134
7,2,0,0.500000,0,0.853618,0.989309,0.146382,37.738522,0.278107,0.278107,0,0,0.000000,1.000000,0,4,989309.210526,989.309211,0.007369,0.000000,0.275134
10,1,0,0.500000,0,0.861020,0.987664,0.138980,47.133961,0.276827,0.276827,0,0,0.000000,0.500000,0,1,987664.473684,987.664474,0.005873,0.000000,0.273413
10,1,0,0.500000,0,0.861020,0.987664,0.138980,47.133961,0.276827,0.276827,0,0,0.000000,0.500000,0,1,987664.473684,987.664474,0.005873,0.000000,0.273413
5,2,0,0.100000,0,0.883224,0.994243,0.116776,30.752554,0.276332,0.276332,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.008986,0.000000,0.274741
5,2,0,0.100000,0,0.883224,0.994243,0.116776,30.752554,0.276332,0.276332,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.008986,0.000000,0.274741
7,2,0,0.100000,0,0.892270,0.992599,0.107730,38.050365,0.275533,0.275533,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.007241,0.000000,0.273494
7,2,0,0.100000,0,0.892270,0.992599,0.107730,38.050365,0.275533,0.275533,0,0,0.000000,0.200000,0,4,992598.684211,992.598684,0.007241,0.000000,0.273494
5,1,0,0.300000,0,0.884868,0.994243,0.115132,30.566845,0.274233,0.274233,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.008972,0.000000,0.272654
5,1,0,0.300000,0,0.884868,0.994243,0.115132,30.566845,0.274233,0.274233,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.008972,0.000000,0.272654
5,3,0,0.300000,0,0.894737,0.994243,0.105263,30.933718,0.274209,0.274209,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008864,0.000000,0.272631
5,3,0,0.300000,0,0.894737,0.994243,0.105263,30.933718,0.274209,0.274209,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008864,0.000000,0.272631
7,3,0,0.500000,0,0.888158,0.991776,0.111842,38.000512,0.274098,0.274098,0,0,0.000000,1.500000,0,9,991776.315789,991.776316,0.007213,0.000000,0.271843
7,3,0,0.500000,0,0.888158,0.991776,0.111842,38.000512,0.274098,0.274098,0,0,0.000000,1.500000,0,9,991776.315789,991.776316,0.007213,0.000000,0.271843
5,3,0,0.300000,0,0.901316,0.994243,0.098684,30.822673,0.273664,0.273664,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008879,0.000000,0.272088
5,3,0,0.300000,0,0.901316,0.994243,0.098684,30.822673,0.273664,0.273664,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008879,0.000000,0.272088
10,4,0,0.100000,0,0.833059,0.978618,0.166941,46.177604,0.273089,0.273089,0,0,0.000000,0.400000,0,16,978618.421053,978.618421,0.005914,0.000000,0.267250
10,4,0,0.100000,0,0.833059,0.978618,0.166941,46.177604,0.273089,0.273089,0,0,0.000000,0.400000,0,16,978618.421053,978.618421,0.005914,0.000000,0.267250
5,3,0,0.300000,0,0.884868,0.994243,0.115132,30.747127,0.272254,0.272254,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008855,0.000000,0.270686
5,3,0,0.300000,0,0.884868,0.994243,0.115132,30.747127,0.272254,0.272254,0,0,0.000000,0.900000,0,9,994243.421053,994.243421,0.008855,0.000000,0.270686
7,3,0,0.100000,0,0.883224,0.994243,0.116776,38.112232,0.270204,0.270204,0,0,0.000000,0.300000,0,9,994243.421053,994.243421,0.007090,0.000000,0.268649
7,3,0,0.100000,0,0.883224,0.994243,0.116776,38.112232,0.270204,0.270204,0,0,0.000000,0.300000,0,9,994243.421053,994.243421,0.007090,0.000000,0.268649
7,3,0,0.300000,0,0.875822,0.988487,0.124178,37.695135,0.269556,0.269556,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.007151,0.000000,0.266453
7,3,0,0.300000,0,0.875822,0.988487,0.124178,37.695135,0.269556,0.269556,0,0,0.000000,0.900000,0,9,988486.842105,988.486842,0.007151,0.000000,0.266453
5,1,0,0.300000,0,0.886513,0.994243,0.113487,30.532387,0.267913,0.267913,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.008775,0.000000,0.266371
5,1,0,0.300000,0,0.886513,0.994243,0.113487,30.532387,0.267913,0.267913,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.008775,0.000000,0.266371
127,4,0,0.500000,0,0.000000,0.000000,1.000000,16.002050,0.266963,0.266963,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.016683,0.000000,0.000000
127,4,0,0.500000,0,0.000000,0.000000,1.000000,16.002050,0.266963,0.266963,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.016683,0.000000,0.000000
10,1,0,0.300000,0,0.867599,0.988487,0.132401,46.834391,0.266616,0.266616,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.005693,0.000000,0.263547
10,1,0,0.300000,0,0.867599,0.988487,0.132401,46.834391,0.266616,0.266616,0,0,0.000000,0.300000,0,1,988486.842105,988.486842,0.005693,0.000000,0.263547
10,2,0,0.100000,0,0.846217,0.981086,0.153783,46.779251,0.266593,0.266593,0,0,0.000000,0.200000,0,4,981085.526316,981.085526,0.005699,0.000000,0.261550
10,2,0,0.100000,0,0.846217,0.981086,0.153783,46.779251,0.266593,0.266593,0,0,0.000000,0.200000,0,4,981085.526316,981.085526,0.005699,0.000000,0.261550
5,1,0,0.500000,0,0.912007,0.996711,0.087993,30.992497,0.259794,0.259794,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.008382,0.000000,0.258939
5,1,0,0.500000,0,0.912007,0.996711,0.087993,30.992497,0.259794,0.259794,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.008382,0.000000,0.258939
5,1,0,0.500000,0,0.892270,0.994243,0.107730,30.931064,0.258594,0.258594,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.008360,0.000000,0.257106
5,1,0,0.500000,0,0.892270,0.994243,0.107730,30.931064,0.258594,0.258594,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.008360,0.000000,0.257106
10,4,0,0.100000,0,0.865132,0.991776,0.134868,47.193807,0.258345,0.258345,0,0,0.000000,0.400000,0,16,991776.315789,991.776316,0.005474,0.000000,0.256220
10,4,0,0.100000,0,0.865132,0.991776,0.134868,47.193807,0.258345,0.258345,0,0,0.000000,0.400000,0,16,991776.315789,991.776316,0.005474,0.000000,0.256220
7,3,0,0.300000,0,0.886513,0.991776,0.113487,38.164877,0.258186,0.258186,0,0,0.000000,0.900000,0,9,991776.315789,991.776316,0.006765,0.000000,0.256063
7,3,0,0.300000,0,0.886513,0.991776,0.113487,38.164877,0.258186,0.258186,0,0,0.000000,0.900000,0,9,991776.315789,991.776316,0.006765,0.000000,0.256063
7,1,0,0.100000,0,0.879112,0.993421,0.120888,37.657278,0.258055,0.258055,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.006853,0.000000,0.256357
7,1,0,0.100000,0,0.879112,0.993421,0.120888,37.657278,0.258055,0.258055,0,0,0.000000,0.100000,0,1,993421.052632,993.421053,0.006853,0.000000,0.256357
7,2,0,0.100000,0,0.873355,0.994243,0.126645,38.063819,0.257350,0.257350,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.006761,0.000000,0.255869
7,2,0,0.100000,0,0.873355,0.994243,0.126645,38.063819,0.257350,0.257350,0,0,0.000000,0.200000,0,4,994243.421053,994.243421,0.006761,0.000000,0.255869
10,2,0,0.100000,0,0.862664,0.988487,0.137336,47.036891,0.256912,0.256912,0,0,0.000000,0.200000,0,4,988486.842105,988.486842,0.005462,0.000000,0.253954
10,2,0,0.100000,0,0.862664,0.988487,0.137336,47.036891,0.256912,0.256912,0,0,0.000000,0.200000,0,4,988486.842105,988.486842,0.005462,0.000000,0.253954
10,3,0,0.300000,0,0.851151,0.989309,0.148849,46.988988,0.256869,0.256869,0,0,0.000000,0.900000,0,9,989309.210526,989.309211,0.005467,0.000000,0.254122
10,3,0,0.300000,0,0.851151,0.989309,0.148849,46.988988,0.256869,0.256869,0,0,0.000000,0.900000,0,9,989309.210526,989.309211,0.005467,0.000000,0.254122
10,3,0,0.300000,0,0.871711,0.990132,0.128289,47.251315,0.253309,0.253309,0,0,0.000000,0.900000,0,9,990131.578947,990.131579,0.005361,0.000000,0.250809
10,3,0,0.300000,0,0.871711,0.990132,0.128289,47.251315,0.253309,0.253309,0,0,0.000000,0.900000,0,9,990131.578947,990.131579,0.005361,0.000000,0.250809
10,1,0,0.100000,0,0.861842,0.991776,0.138158,47.320557,0.251712,0.251712,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.005319,0.000000,0.249642
10,1,0,0.100000,0,0.861842,0.991776,0.138158,47.320557,0.251712,0.251712,0,0,0.000000,0.100000,0,1,991776.315789,991.776316,0.005319,0.000000,0.249642
10,4,0,0.100000,0,0.872533,0.987664,0.127467,46.980368,0.251661,0.251661,0,0,0.000000,0.400000,0,16,987664.473684,987.664474,0.005357,0.000000,0.248556
10,4,0,0.100000,0,0.872533,0.987664,0.127467,46.980368,0.251661,0.251661,0,0,0.000000,0.400000,0,16,987664.473684,987.664474,0.005357,0.000000,0.248556
10,2,0,0.500000,0,0.868421,0.992599,0.131579,47.433311,0.249284,0.249284,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.005255,0.000000,0.247439
10,2,0,0.500000,0,0.868421,0.992599,0.131579,47.433311,0.249284,0.249284,0,0,0.000000,1.000000,0,4,992598.684211,992.598684,0.005255,0.000000,0.247439
5,1,0,0.100000,0,0.899671,0.995888,0.100329,31.138482,0.248833,0.248833,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007991,0.000000,0.247810
5,1,0,0.100000,0,0.899671,0.995888,0.100329,31.138482,0.248833,0.248833,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.007991,0.000000,0.247810
7,1,0,0.300000,0,0.886513,0.992599,0.113487,37.936676,0.248671,0.248671,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.006555,0.000000,0.246831
7,1,0,0.300000,0,0.886513,0.992599,0.113487,37.936676,0.248671,0.248671,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.006555,0.000000,0.246831
7,1,0,0.300000,0,0.907072,0.994243,0.092928,38.587044,0.248190,0.248190,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.006432,0.000000,0.246761
7,1,0,0.300000,0,0.907072,0.994243,0.092928,38.587044,0.248190,0.248190,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.006432,0.000000,0.246761
10,4,0,0.300000,0,0.824013,0.978618,0.175987,46.560088,0.247255,0.247255,0,0,0.000000,1.200000,0,16,978618.421053,978.618421,0.005310,0.000000,0.241968
10,4,0,0.300000,0,0.824013,0.978618,0.175987,46.560088,0.247255,0.247255,0,0,0.000000,1.200000,0,16,978618.421053,978.618421,0.005310,0.000000,0.241968
5,2,0,0.300000,0,0.888158,0.995888,0.111842,30.404956,0.244694,0.244694,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.008048,0.000000,0.243687
5,2,0,0.300000,0,0.888158,0.995888,0.111842,30.404956,0.244694,0.244694,0,0,0.000000,0.600000,0,4,995888.157895,995.888158,0.008048,0.000000,0.243687
